Tell me something about Session cookies without the HttpOnly flag ?,An HttpOnly flag is an option that can be set when creating a cookie. This flag ensures that the cookie cannot be read or edited by JavaScript. This ensures an attacker cannot steal this cookie as a crosssite scripting vulnerability is present in the application.
Tell me something about External session hijacking ?,"When an attacker obtains a users session cookie, then he can steal the identity of the user which the session cookie belongs to."
Tell me something about Insecure transmission of session cookies ?,"If the session cookies are sent over an unencrypted connection, they should be withdrawn immediately. These cookies are not to be trusted anymore as a hacker may have captured their values."
Tell me something about Unproven cryptographic algorithms ?,"The encryption techniques used in the application must be known and proven methods. When there is a selfmade hashing algorithm developed, it is likely to contain vulnerabilities due to mathflaws resulting in encryption which can be broken."
Tell me something about Client side authentication ?,"An application could implement authentication functionalities through JavaScript and HTML. However, these are clientside constraints that are imposed, which means that a hacker can easily disable or modify these constraints."
Tell me something about Identifier based authorization ?,An application uses parameters in order to process data. These parameters can also be used to assign certain roles and retrieve Content corresponding with those parameters. For example: www.target.com/index.php?loggedin=userIn this situation the application will get content and subscribe user roles corresponding to the user parameter. www.target.com/index.php?loggedin=adminIn this situation the application will get content and subscribe user roles corresponding to the admin parameter. (Note: the above two links are no longer available.)
Tell me something about Principle of complete mediation ?,"Throughout development of the application, there must be perpetual checks in place to check if all pages and resources by default require authentication except those specifically intended to be public.Sometimes developers simply forget to implement these checks, or they remove the checks temporarily for testing purposes."
Tell me something about Prepared statements and query parameterization ?,"All SQL queries, HQL, OSQL, NOSQL and stored procedures, related to stored procedures should be protected by the use of query parameterization. If an attacker can inject malicious code into these queries and gain the ability to manipulate them and can withdraw, update and delete data which is stored on the target database."
"Tell me something about Are all passwords hashed, salted and stretched ?","Verify that account passwords are one way hashed with a salt, and there is sufficient work factor to defeat brute force and password hash recovery attacks."
Tell me something about Sensitive information transmitted by unencrypted methods ?,Whenever sensitive information is sent by unencrypted methods an attacker could intercept this data and use this for malicious intents.
Tell me something about Session information is not stored server side ?,Whenever session information is not stored on the serverside an attacker could easily tamper and manipulate these values. This is always a bad idea and you should not do this!
Tell me something about The crossdomain xml should only contains trusted domains ?,"The use of a crossdomain.xml file is required when the web application uses Flash. This file is used to set up restrictions for any other web servers using the flash application. If these are not set correctly, an attacker could exploit this to execute targeted attacks against the users of the web application."
Tell me something about Session ids should be generated with sufficient entropy ?,"Whenever session IDs are not generated with a sufficient entropy this could lead to a session collision or session hijacking. If an attacker can guess an authenticated user's session identifier, he can take over the user's session."
Tell me something about User generated session ids should be rejected by the server ?,"Whenever user generated session IDs are not rejected by the server, an attacker could change the session credentials given by the server on the targets computer into an easy to remember value.The attacker then changes his own session credentials with the easily to remember value he used on the target's computer. Through this, the attacker could do a session hijacking on the targets current session."
Tell me something about The logout functionality should revoke the complete session ?,"When the logout functionality does not revoke the complete session, an attacker could still impersonate a user when he has access to the session cookie even after the user is logged off the application."
Tell me something about The login functionality should always generate a new session id ?,Whenever an user is successfully authenticated the application should generate a new session cookie.
Tell me something about Does The application enforce the use of secure passwords ?,"Applications should encourage the use of strong passwords and passphrases. Preferably the password policy should not put limitations or restrictions on the chosen passwords for example the length of a passowrd or passphrase. Whenever the application supports strong passwords and the use of password managers, the possibility for an attacker performing a succesfull bruteforce attack drops significantly.This also increases the possibility that the application can be used with users' passwords managers."
Tell me something about Session IDs do not timeout (idl) ?,"All sessions should implement an idle or inactivity timeout. This timeout defines the amount of time a session will remain active in case there is no activity in the session, closing and invalidating the session upon the defined idle period since the last HTTP request received by the web application for a given session ID. The idle timeout limits the chances an attacker has to guess and use a valid session ID from another user. However, if the attacker is able to hijack a given session, the idle timeout does not limit the attacker's actions, as he can generate activity on the session periodically to keep the session active for longer periods of time.Session timeout management and expiration must be enforced on the serverside. If the client is used to enforce the session timeout, for example using the session token or other client parameters to track time references (e.g. number of minutes since login time), an attacker could manipulate these to extend the session duration."
Tell me something about Directory listing ?,"Whenever directory listing is enabled, an attacker could gain sensitive information about the systems hierarchical structure and gain knowledge about directories or files which should possibly not be publicly accessible. An attacker could use this information to increase his attack vector. In some cases this could even lead to an attacker gaining knowledge about credentials or old vulnerable system demo functions which might lead to remote code execution."
Tell me something about Unnecessary features enabled or installed ?,Whenever there are unnecessary features enabled or installed this could increase the attack surface of an attacker which could lead to serious danger such as XXE/CMD/XSS injections.
Tell me something about Avoid the use of default and predictable acounts. ?,Whenever default or predictable accounts are available on an application/server this could lead to an attacker compromising these services. Make sure all default and predictable accounts are disabled or deleted from the services.
Tell me something about Security settings in your development frameworks ?,"Whenever certain security settings in your application frameworks (e.g., Struts, Spring, ASP.NET) and libraries are not set to secure values, this could lead to vulnerabilities in your application which an attacker could exploit."
Tell me something about Insecure datastorage ?,"Whenever sensitive data is stored cleartext, this data is compromised as soon as it falls into the hands of an attacker."
Tell me something about Authentication based on the knowledge of a secret URL ?,This is a form of security by obscurity. Whenever an attacker manages to fuzz or spider this URL the application could compromise whatever is behind this URL.
Tell me something about Open forward and Open redirects ?,"Unvalidated redirects and forwards are possible when a web application accepts untrusted input that could cause the web application to redirect the request to a URL contained within the untrusted input. By modifying untrusted URL input to a malicious site, an attacker may successfully launch a phishing scam and steal user credentials. Because the server name in the modified link is identical to the original site, phishing attempts may have a more trustworthy appearance. Unvalidated redirect and forward attacks can also be used to maliciously craft a URL that would pass the application's access control check and then forward the attacker to privileged functions that they would normally not be able to access."
Tell me something about Incorrect or missing charset ?,"When the browser has to guess the charset according to the content that is presented by the application, then this could lead to XSS injections when the guess is wrong."
Tell me something about Extraneous files in document root ?,"Whenever the document root contains extraneous files, these files could be accessed by an attacker or could possibly contain functionality which could contain other vulnerabilities."
Tell me something about Username enumeration ?,"Whenever an application generates an error like:""This username already exists""An attacker could enumerate these usernames, enlarging his chance for a successful bruteforce attack. Same goes for ""Password forget"" functions.Whenever an user forgets his password, make him fill in his email address rather than an username."
Tell me something about HTTP header injection ?,"HTTP header injection is a general class of web application security vulnerability which occurs when Hypertext Transfer Protocol (HTTP) headers are dynamically generated based on user input. Header injection in HTTP responses can allow for HTTP response splitting (also known as CRLF, Carriage Return Line Feed), Session fixation via the SetCookie header, crosssite scripting (XSS), and malicious redirect attacks via the location header. HTTP header injection is a relatively new area for webbased attacks, and has primarily been pioneered by Amit Klein in his work on request/response smuggling/splitting. Vulnerabilities due to HTTP header injections such as CRLF are no longer feasible due to the fact that multiple header requests are not possible."
Tell me something about GET POST requests ?,"Authors of services which use the HTTP protocol SHOULD NOT use GETbased forms for the submission of sensitive data, because this will cause this data to be encoded in the RequestURI. Many existing servers, proxies, and browsers will log the request URL in some place where it might be visible to third parties. Servers can use POSTbased form submission instead. GET parameters are also more likely to be vulnerable to XSS. Please refer to the XSS manual in the knowledge base for more information."
Tell me something about Insecure internal communication ?,"Whenever organizations communicate by means of unencrypted connections, an attacker could easily sniff insecure communications and access sensitive information."
Tell me something about Sensitive information stored alongside the source code ?,"Sometimes when developing an application a programmer stores a password or other credentials into the sourcecode as a comment for other developers to login into the application. When these comments still exist in a live environment, an attacker could use these credentials to gain access to the system."
Tell me something about The possible risks to the application must be documented ?,"The information that is stored of the application and/or user activities needs to be documented, this will make it transparent where sensitive information is stored and why."
Tell me something about Possible attackers of the application must be documented ?,"Authentication decisions should be logged along with relevant metadata for security investigations. This information could for example, be used whenever there is suspicion about accounts being compromised. Also, passwords and other sensitive information should never be stored in these log files. Whenever an attacker gains knowledge of these files, this information could be used to compromise other accounts. Note: ""Usernames should also never be stored in the log files, users are not always paying attention to their actions and sometimes provide the username form field with their password. If the application would log the usernames, these passwords are now also stored and can be used to compromise accounts whenever an attacker gains knowledge of these files."
Tell me something about Audit logs ?,"An audit trail (also called audit log) is a securityrelevant chronological record, set of records, and/or destination and source of records that provide documentary evidence of the sequence of activities that have affected at any time a specific operation, procedure, or event."
Tell me something about User credentials in audit logs ?,"Whenever there are user credentials supplied in an audit log, this could become a risk whenever an attacker could gain access to one of these log files."
Tell me something about Intrusion detecting and reporting ?,All possible attacks on your application should be detected and reported in order to prevent further escalation.
Tell me something about Authentication at a central location ?,"Authentication should always be performed at a central location in the application, in order to prevent missing authentication on certain levels in the application."
Tell me something about IP adresses in internal HTTP headers ?,"Whenever IP addresses are used in HTTP headers in internal structures of your organization, an attacker could use these to enlarge his attack vector and reconstruct your internal infrastructures."
Tell me something about Authentication enforced by the web sever ?,"Authentication should be enforced by the webserver. Whenever these configurations are not enforced on the server, an attacker could gain access to authorized pages on your application."
Tell me something about The audit log must include a priority system ?,"If the audit log does not contain a clear priority system, it will be difficult to prioritize different types of process failures."
Tell me something about Servers must not be trusted without explicit authentication ?,"Whenever the server your webapplication is connecting towards is not using any form of explicit authentication and is internet facing, then this means the server cannot be trusted. This is because the server can be potentially be owned and managed by everybody including hackers."
Tell me something about Ensure overall security ?,"Some parts of the application at first sight might seem to acquire a higher level of security than i.e unauthorized/public parts of the application. This however, is not true since breaching public parts could also lead to an attacker compromising the application or other users accounts."
Tell me something about Re authentication ?,"Whenever a user is changing credentials such as his password, the user should always be challenged by the application to reauthenticate himself. This is in order to prevent an attacker from changing credentials if ever an attacker could hijack another users session."
Tell me something about No shared knowledge for secret questions ?,"Whenever an application ask an user a secret question i.e a password forgot functionality, these questions should not be shared knowledge an attacker could get from the web to prevent him compromising the account by this function."
Tell me something about Disallow the use of old passwords ?,"This is a mitigation of the risk that a password can leak by any means towards a possible attacker. Because of password reuse, this could happen not only due to a leak in your site. Changing the password to a new one minimizes the damage.Also, users really don't like changing their passwords. So what users used to do when forced to change their password was to change it twice once to some temporary password and then a second time back to the original password."
Tell me something about Absolute session time out ?,"All sessions should implement an absolute timeout, regardless of session activity. This timeout defines the maximum amount of time a session can be active, closing and invalidating the session upon the defined absolute period since the given session was initially created by the web application. After invalidating the session, the user is forced to (re)authenticate again in the web application and establish a new session. The absolute session limits the amount of time an attacker can use a hijacked session and impersonate the victim user."
Tell me something about Logout structuring ?,Placing a logout link on every page that requires authentication helps the user end the session when he is done with the site. Ending the session helps prevent hijacking.
Tell me something about Verify that the session id is never disclosed ?,If the session id is disclosed in the URL the users session ID can be easily obtained by an attacker and could leak through the referrer header towards other severs. Also whenever the session ID is disclosed in the URL the possibility also arises to perform other attacks like session fixation which could lead to session hijacking.
Tell me something about Session Domain cookies ?,The Domain option allows you to specify whether or not to send the cookie to subdomains.
Tell me something about Access control failure ?,"Handling errors securely is a key aspect of secure coding. There are two types of errors that deserve special attention. The first is exceptions that occur in the processing of a security control itself. It is important that these exceptions do not enable behavior that the countermeasures would normally not allow. As a developer, you should consider that there are generally three possible outcomes from a security mechanism: allow the operation disallow the operation exception in general you should design your security mechanism so that a failure will follow the same execution path as disallowing the operation."
Tell me something about Input rejection ?,"Whenever the application detects malicious or unexpected userinput, you want to make sure the application actual rejects the submitted userinput rather than directly process it."
Tell me something about Input validation ?,"To ensure that the application is robust against all forms of input data, this data should be sanitized and/or encoded on serverside since an attacker could otherwise easy bypass these checks with an intercepting proxy."
Tell me something about Single input validation controls ?,"Input validation refers to the process of validating all the input to an application before using it. Input validation is absolutely critical to application security, and most application risks involve tainted input at some level."
Tell me something about Logging validation failures ?,When you log all the input validation failures in your application you can discover in an early stage that your application is under attack and take quick countermeasures against the attackers.
Tell me something about Logging implemented on the serverside ?,Logging should always be implemented on the serverside since an attacker otherwise manipulates the functionality and erases his traces.
Tell me something about Logging guidelines ?,The logging should contain some guidelines in order to organize your logging file in such a way it would allow for a detailed investigation of the timeline when an event happens.
Tell me something about Log viewing software code injection ?,"Whenever user supplied input is being handled into log viewing software, this software can be manipulated by potential attackers whenever this input is not properly being sanitized before outputting in the software. Depending on the context of where the supplied input is being used this could lead to an entire subset of attacks."
Tell me something about CA certificates ?,"In cryptography, a certificate authority or certification authority (CA) is an entity that issues digital certificates. A digital certificate certifies the ownership of a public key by the named subject of the certificate. Sometimes it happens that a CA goes bad and is revoked from the browser. This will lead to untrusted TLS connections if your application uses an issued certificate from this CA."
Tell me something about All connections should be TLS ?,"Whenever an application provides TLS, all connections should be TLS otherwise the encryption will be lost."
Tell me something about Log TLS connection failures ?,Failing TLS connections should always be logged. This is a great indicator that 'something' is wrong.
Tell me something about Content type headers ?,"Setting the right content headers is important for hardening your applications security, this reduces exposure to driveby download attacks or sites serving user uploaded content that, by clever naming could be treated by MS Internet Explorer as executable or dynamic HTML files and thus can lead to security vulnerabilities."
Tell me something about Malicious intent ?,Before pushing a code live you should check the software for malicious code in order to make sure no developers with evil intent made backdoors or deliberately put in exploits.Dependencies and third party libraries should also be validated against malicious code. These depedencies and libraries should also be validated for known vulnerabilities (CVE)
Tell me something about Sandboxing ?,"A sandbox is a security mechanism for separating running programs. It is often used to execute untested code, or untrusted programs from unverified third parties, suppliers, untrusted users and untrusted websites. It's creating an extra layer of security where an attacker first needs to break out from."
Tell me something about Repudiation attack ?,"A repudiation attack happens when an application or system does not adopt controls to properly track and log users actions, thus permitting malicious manipulation or forging the identification of new actions. This attack can be used to change the authoring information of actions executed by a malicious user in order to log wrong data to log files. Its usage can be extended to general data manipulation in the name of others, in a similar manner as spoofing mail messages. If this attack takes place, the data stored in log files can be considered invalid or misleading."
Tell me something about Server side validation ?,Validation of user supplied input must always be enforced on the server side. Whenever validation of the input is being perfomed on the client side then the constraints can easilly be bypassed whenever an attacker uses an intercepting proxy which he can use to tamper data after they have been validated and send to the server. Or the attacker can simply change the constraint on the client side in his browser to bypass the constraints.
Tell me something about Privilege escalation ?,Attackers with low access rights wil always try to elevate their privileges in order to get more sensitive information/functionalities at their disposal. This can be achieved by for example: Functions that fail to check authorization Compromised functions/services that run with higher privileges Compromised user accounts with higher privilegesThese examples just scratch the surface of what attackers will try in order to elevate their privilages on your application/system. Therefore it is very important to take this reccomendation high into account.
Tell me something about Enforce sequential step order ?,"Whenever a functionality consists out of following several steps to achieve some goal i.e,User adds items to chart > User enters shipping information > User pays for goods > Items will be shipped. You want to make sure the user can not skip the payment step in order to receive his goods."
Tell me something about step up or adaptive authentication ?,Whenever a user browses a section of a webbased application that contains sensitive information the user should be challenged authenticate again using a higher assurance credential to be granted access to this information. This is to prevent attackers from reading sensitive information after they successfully hijacked a user account.
Tell me something about Cross origin resource sharing ?,"Cross Origin Resource Sharing or CORS is a mechanism that enables a web browser to perform 'crossdomain' requests using the XMLHttpRequest L2 API in a controlled manner. In the past, the XMLHttpRequest L1 API only allowed requests to be sent within the same origin as it was restricted by the same origin policy."
Tell me something about Prevent password pre filling ?,"Passwords should never be stored plaintext or in a reversible format on the application. Whenever an attacker hacks into the applications SQL database the passwords are directly compromised. In the case of prefilled forms in the application, an attacker could also hijack the credentials by badly configured CORS rules or XSS attacks."
Tell me something about All authentication controls must fail securely ?,"Handling errors securely is a key aspect of secure coding. There are two types of errors that deserve special attention. The first is exceptions that occur in the processing of a security control itself. It's important that these exceptions do not enable behavior that the countermeasure would normally not allow. As a developer, you should consider that there are generally three possible outcomes from a security mechanism:1. Allow the operation 2. Disallow the operation 3. ExceptionIn general, you should design your security mechanism so that a failure will follow the same execution path as disabling the operation"
Tell me something about Forget password functions ?,Whenever the application provides a password forget functionality or another type of recovery methods there are several implementations of hardened proven ways to make the user recover his password.
Tell me something about Aggregate access control protection ?,"Verify the system can protect against aggregation or continuous access of secured functions, resources, or data. For example, possibly by the use of a resource governor to limit the number of edits per hour or to prevent the entire database from being scraped by an individual user."
Tell me something about Canonicalized user input ?,Whenever userinput is partially validated there is a high probability that the application misses a malicious input which could execute a successful attack on your application.
Tell me something about Approved random number generator ?,"The lack of entropy available for, or used by, a pseudorandom number generator can be a stability and security threat."
Tell me something about Validated cryptographic modules ?,The National Institute of Standards and Technology (NIST) issued the FIPS 140 Publication Series to coordinate the requirements and standards for cryptography modules that include both hardware and software components. Protection of a cryptographic module within a security system is necessary to maintain the confidentiality and integrity of the information protected by the module.
Tell me something about Policy for managing cryptographic keys ?,"When there is no policy for managing your cryptographic keys, expired or revoked keys that could unknowingly be used again thus becoming a threat for your encrypted data."
Tell me something about HTTPS and weakly or unencrypted links ?,Imagine the scenario where you have a login form and an application which supports HTTPS. Whenever the initial connection (login.php) is not HTTPS and after login (loggedin.php) will be HTTPS the username and password will not be sent through an encrypted manner thus could be easily compromised by attackers. This principle also applies to sending vulnerable data towards other unencrypted/weak encrypted links in your application.
Tell me something about Error handling on trusted devices ?,Whenever error handling is not applied through trusted devices the errors it supplies can not be trusted since they can be tampered with.
Tell me something about Single application level logging ?,"Whenever the application contains a single applicationlevel logging implementation it becomes clear, transparent and easy to maintain. It also reduces the possibility that you overlook high priority logging."
Tell me something about Aggregate user requests ?,"Verify the system can protect against aggregation or continuous access to functions, resources, or data. For example, possibly by the use of a resource governor to limit the number of edits per minute in order to to prevent an automatic attack"
Tell me something about Principle of least privilege ?,"The principle of least privilege recommends that accounts have the least amount of privilege required to perform their business processes. This encompasses user rights, resource permissions such as CPU limits, memory, network, and file system permissions."
Tell me something about TLS implementation must operate in an approved mode of operation ?,To enforce the maximum amount of security out of the TLS implementation it should always suffice the approved mode of operation.
Tell me something about Character encoding ?,"Character encoding is the process of mapping characters, numbers and other symbols to a standard format. Typically, this is done to create a message ready for transmission between sender and receiver. It is, in simple terms, the conversion of characters (belonging to different languages like English, Chinese, Greek or any other known language) into bytes. An example of a widely used character encoding scheme is the American Standard Code for Information Interchange (ASCII) that initially used 7bit codes. More recent examples of encoding schemes would be the Unicode UTF8 and UTF16 computing industry standards. In the space of application security and due to the plethora of encoding schemes available, character encoding has a popular misuse. It is being used for encoding malicious injection strings in a way that obfuscates them. This can lead to the bypass of input validation filters, or take advantage of particular ways in which browsers render encoded text."
