Give me some sample code of Random Password Token Generation in asp ?,Random password/token generation\n\n\n Example:\n\n\n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n using System.Security.Cryptography;\n\n namespace MvcApplication1.Controllers\n {\n public class randomizer\n {\n public string generate(int numberOfBytes)\n {\n /*\n For generating the password we want to use a secure cryptographic function\n */\n RNGCryptoServiceProvider rng = new RNGCryptoServiceProvider();\n\n //Then set the size of the password\n byte[] buffer = new byte[numberOfBytes];\n rng.GetBytes(buffer);\n\n //Then we base64 encode the string in order to prevent null bytes\n string randomString = System.Convert.ToBase64String(buffer);\n\n return randomString;\n }\n }\n }\n\n \n
Give me some sample code of Directory Path Traversal in asp ?,"Path traversal\n\n\n Example:\n\n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n using System.Text.RegularExpressions;\n using System.IO;\n\n namespace MvcApplication1.Controllers\n {\n public class rewrite\n {\n auditLogs Log = new auditLogs();\n inputvalidation validate = new inputvalidation();\n whitelist listme = new whitelist();\n\n public void getFiles(string getFile)\n {\n /*\n First, we want to filter the filenames for expected values. For this example we use only use 09\n Whenever the values are tampered with, we can assume an attacker is trying to inject malicious input. \n */\n bool validated = true;\n\n //see the ""input validation"" code example for more detailed information about this function\n if (validate.validateInput(getFile, ""numeric"", ""Failed to get file"", ""HIGH"") == false) { validated = false;}\n\n /*\n see the ""whitelisting"" code example for more detailed information about this function\n Let's assume there are three files named 1,2,3\n */\n \n if (listme.whitelisting(""1,2,3"", getFile) == false) { validated = false; }\n\n //Only if the pattern was true we allow the variable into the streamreader function\n if (validated == true)\n {\n try\n {\n StreamReader sr = new StreamReader(@""C:\Users\Public\xml\"" + getFile + "".txt"", true);\n String FileText = sr.ReadToEnd().ToString();\n\n sr.Close();\n }\n catch(DirectoryNotFoundException e){\n if (e.Source != null)\n {\n HttpContext.Current.Response.Write(""catching file failed"");\n }\n }\n }else{\n HttpContext.Current.Response.Write(""invalid userinput was detected!"");\n }\n }\n }\n }\n \n\n"
Give me some sample code of Session Cookies HttpOnly in asp ?,"Session cookies HttpOnly\n\n\n Example:\n\n /*\n Whenever a session is started, the ""httpOnly"" option should always be set\n in order to prevent session data to be stolen by attackers.\n \n By default, .NET 2.0 sets the HttpOnly attribute for:\n Session ID,\n Forms Authentication cookie\n\n In .NET 2.0, HttpOnly can also be set via the HttpCookie object for all custom application \n cookies via web.config in the system.web/httpCookies element\n */\n \n <httpCookies httpOnlyCookies=""true""> \n\n //Or programmatically\n //C Code:\n\n HttpCookie myCookie = new HttpCookie(""AuthToken"", guid);\n HttpContext.Current.Response.Cookies.Add(myCookie);\n myCookie.HttpOnly = true;\n\n \n\n \n"
Give me some sample code of SQL Query in asp ?,"SQL query\n\n\n Example:\n\n\n /*\n In c MVC there are a lot of different methods in order to process your SQL query's to \n the database. Most of them are already secure by design and leave little to no room for\n error such as SQL to LinQ or doing your database handling by the entity framework.\n\n However if you want to use the sql command method you must use this functionality by\n means of prepared statements in order to prevent sql injections.\n */\n\n\n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n using System.ComponentModel.DataAnnotations.Schema;\n using System.ComponentModel.DataAnnotations;\n using System.Data.SqlClient;\n using System.Web.SessionState;\n\n\n namespace MvcApplication1.Models\n {\n [Table(""users"")]\n public class users\n {\n //Getters and setters for our user method\n [Key]\n \n public int userID { get; set; }\n public string username { get; set; }\n public string email { get; set; }\n\n //First we include the audit log class.\n //AuditLog Log = new AuditLog();\n\n //Here we connect to the database by means of a connection string as configured in the web.config\n SqlConnection conn = new \n SqlConnection(System.Configuration.ConfigurationManager.ConnectionStrings[""users""].ConnectionString);\n\n public void selectStatement()\n { \n //Open the database connection\n conn.Open();\n\n try\n { \n string query = string.Format(""SELECT * from users WHERE userId = @userID "");\n SqlCommand cmd = new SqlCommand(query, conn);\n\n //We bind the parameter in order to prevent sql injections\n cmd.Parameters.AddWithValue(""@userID"", System.Web.HttpContext.Current.Session[""userID""]);\n\n //Next we read the value from the database and put it into a variable\n using (SqlDataReader oReader = cmd.ExecuteReader())\n {\n while (oReader.Read())\n {\n username = oReader[""username""].ToString();\n email = oReader[""email""].ToString();\n\n }\n }\n //close the connection again\n conn.Close();\n }\n catch(SqlException e){\n if (e.Source != null)\n {\n System.Web.HttpContext.Current.Response.Write(""Invalid select query"");\n throw;\n }\n }\n }\n\n public void insertStatement()\n { \n //We open the connection towards the database\n conn.Open();\n\n try\n {\n using (SqlCommand command = conn.CreateCommand())\n { \n \n command.CommandText = ""INSERT INTO users(username,email) VALUES(@param1,@param2)""; \n \n //Again we bind the parameters in order to prevent SQL injections\n command.Parameters.AddWithValue(""@param1"", username); \n command.Parameters.AddWithValue(""@param2"", email); \n\n command.ExecuteNonQuery(); \n }\n }\n catch(SqlException e){\n if(e.Source != null)\n {\n System.Web.HttpContext.Current.Response.Write(""SQL insert query error"");\n throw;\n }\n }\n\n //we close the connection again\n conn.Close();\n }\n }\n }\n \n \n\n\n\n \n"
Give me some sample code of Re Authentication in asp ?,"Reauthentication\n\n\n Example:\n \n\n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n using System.Data.SqlClient;\n using System.ComponentModel.DataAnnotations;\n using System.Web.SessionState;\n\n namespace MvcApplication1.Controllers\n {\n public class reauth\n {\n //Getters and setters for our user method\n [Key]\n public int userID { get; set; }\n public string username { get; set; }\n public string password { get; set; }\n public string access { get; set; }\n public string salt { get; set; }\n public int privilege { get; set; }\n\n //First we include the audit log class.\n auditLogs Log = new auditLogs();\n\n //Second we include the password hash.\n hashing hash = new hashing();\n\n //Third we include the random password/token class.\n randomizer CSRF = new randomizer();\n\n //Add the logout class\n logout logoff = new logout();\n\n public bool reAuthentication()\n {\n //Here we connect to the database by means of a connection string as configured in the web.config\n SqlConnection conn = new SqlConnection\n (System.Configuration.ConfigurationManager.ConnectionStrings[""users""].ConnectionString);\n\n bool loggedin = false;\n string passwordHash = """";\n conn.Open();\n\n //Here we select the user from the users table by the sessionID\n string query = string.Format(""SELECT * from users WHERE userID = @userID "");\n SqlCommand cmd = new SqlCommand(query, conn);\n\n //We bind the parameter in order to prevent sql injections\n cmd.Parameters.AddWithValue(""@userID"", 1);\n\n //Next we read the value from the database and put it into a variable\n using (SqlDataReader oReader = cmd.ExecuteReader())\n {\n while (oReader.Read())\n {\n passwordHash = Convert.ToString(oReader[""password""]);\n salt = Convert.ToString(oReader[""salt""]);\n }\n }\n\n /*\n We validate the password see ""Password Storage(salting stretching hashing)"" in the code examples\n for more detailed information:\n */\n if (hash.Validate(passwordHash, salt, password) == true)\n {\n //the connection has to be reported into the log files\n Log.SetLog(""Null"", ""login was OK!"", ""SUCCESS"", ""NULL"");\n\n /*\n This is is to prevent session fixation, after login we create a new cookie which\n we than use to authenticate. This value can not be fixated since it is set after \n login.\n \n create a new GUID and save into the session:\n */\n\n //Al the random tokens will now be changed\n string guid = Guid.NewGuid().ToString();\n HttpContext.Current.Session[""AuthToken""] = guid;\n\n // now create a new cookie with this guid value\n HttpContext.Current.Response.Cookies.Add(new HttpCookie(""AuthToken"", guid));\n\n /*\n Now we create a random value for our CSRF Token. See ""Random password/token generation"" in\n the code examples for more detailed information:\n */\n string CSRftoken = CSRF.generate(25);\n System.Web.HttpContext.Current.Session[""CSRF""] = CSRftoken;\n\n HttpContext.Current.Session[""Authenticated""] = ""access"";\n loggedin = true;\n }else{\n //If things went wrong we destroy the entire session. see ""logout"" code example for more info:\n logoff.logOut();\n }\n return loggedin;\n }\n }\n }\n\n"
Give me some sample code of Open Forwards & Redirects in asp ?,"Open forwards & redirects\n\n\n Example:\n\n \n /*\n When using forwards & redirects you should make sure the URL is being explicitly \n declared in the code and cannot be manipulated by an attacker like:\n */\n \n HttpContext.Current.Response.Redirect(""/login"", true);\n \n /*\n Generally you should avoid getting input into the redirect which could contain\n userinput by any means. if for any reason this may not be feasible than you \n should make a whitelist input validation for the redirect like so:\n */\n \n  \n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n\n\n namespace MvcApplication1.Controllers\n {\n\n public class OpenForwards\n {\n public void openForwards(string redirect)\n {\n whitelist listMe = new whitelist();\n\n bool validated = true;\n \n //For more information about whitelisting see the ""Whitelisting"" code example:\n if (listMe.whitelisting(""page1,page2,page3"", redirect) == false) { validated = false; }\n \n //Only if the pattern was true we allow the variable into the streamreader function\n if (validated == true)\n {\n try\n {\n HttpContext.Current.Response.Redirect(redirect, true);\n }\n catch\n {\n HttpContext.Current.Response.Write(""redirect failed"");\n }\n }\n }\n }\n }\n \n\n"
Give me some sample code of Anti clickjacking header in asp ?,"Anti clickjacking headers\n\n\n Example:\n\n /*\n One way to defend against clickjacking is to include a ""framebreaker"" script in each \n page that should not be framed. The following methodology will prevent a webpage from \n being framed even in legacy browsers, that do not support the XFrameOptionsHeader.\n\n In the document HEAD element, add the following:\n \n First apply an ID to the style element itself:\n */\n \n <style id=""antiClickjack"">body{display:none !important;}</style>\n\n //And then delete that style by its ID immediately after in the script:\n\n <script type=""text/javascript"">\n  if (self === top) {\n  var antiClickjack = document.getElementById(""antiClickjack"");\n  antiClickjack.parentNode.removeChild(antiClickjack);\n  } else {\n  top.location = self.location;\n  }\n </script>\n\n \n /*\n The second option is to use ""security headers"".\n There are two options for setting the ""anticlickjacking"" headers in your application:\n */\n\n //this will completely prevent your page from being displayed in an iframe.\n Response.AddHeader(""XFrameOptions"", ""deny"")\n\n\n //this will completely prevent your page from being displayed in an iframe on other sites.\n Response.AddHeader(""XFrameOptions"", ""SAMEORIGIN"")\n \n\n\n\n\n \n"
Give me some sample code of X Path query in asp ?,"Xpath query\n\n\n Example:\n\n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n using System.Diagnostics;\n using System.Xml;\n using System.Xml.XPath;\n namespace MvcApplication1.Controllers\n {\n public class Class1\n {\n public string selectPath(string employeeID)\n {\n  /*\n In order to prevent xpath injections we have to treat these query's similar as \n to the sql query's. An option would be to use a precompiled XPath query.\n But since this is a third party library I consider it untrustworthy and would\n rather use our own crafted escaping function.\n \n NOTE: if you want to look into the precompiled xpath library you can find more\n detailed information about it on: http://www.tkachenko.com/blog/archives/000385.html\n */\n\n /*\n As with every injection prevention we first focus on the expected user values\n in this case we expect an integer we use our single input validation method for integers\n See the ""input validation"" code example for more detailed information.\n  */\n\n bool continueFunction = true;\n string foo = """";\n\n inputvalidation validate = new inputvalidation();\n\n //Here we put the variable in our inputvalidation method in order to prevent untrustworthy userinput from parsing\n //NOTE: logging and countering is also done in your validation method\n if (validate.validateInput(Convert.ToString(employeeID), ""numeric"", ""xpath input validation"", ""HIGH"") == false) \n { continueFunction = false; }\n\n //Only if our validation function returned true we put the userinput in the function\n if (continueFunction == true)\n {\n XmlDocument xmldoc = new XmlDocument();\n try\n {\n xmldoc.Load(@""C:\Users\Public\xml\register.xml"");\n foo = xmldoc.SelectSingleNode(""/Employees/Employee[ID="" + employeeID + ""]"").InnerText;\n }\n catch (Exception e){\n if (e.Source != null)\n {\n System.Web.HttpContext.Current.Response.Write(""Oops something went wrong"");\n throw;\n }\n }\n }else{\n System.Web.HttpContext.Current.Response.Write(""unexpected userinput detected!"");\n }\n return foo;\n }\n }\n }\n\n /* \n The same principle as seen in the example applies for whenever you expect alphanumeric values or even names. \n The only difference is that you take another validation type from the input validation function \n i.e whenever you must accept names like O'Reilly you must encode the quotes.See the ""input validation"" code example\n for more detailed information about these escape methods.\n */"
Give me some sample code of Encoding in asp ?,"Encoding\n\n\n Example:\n \n \n using System;\n using System.Collections.Generic;\n using System.Linq;\n using System.Web;\n using System.Text.RegularExpressions;\n\n namespace MvcApplication1.Controllers\n {\n public class encoding\n {\n public string encoder(string input, string allowed)\n {\n /*\n We can specify also special characters which where allowed in order to keep\n track of any unwanted special characters, even though they will be encoded\n violations of your system must have consequences!\n */\n Regex regex = new Regex(""^[azAZ09"" + allowed + ""]+$"");\n Match match = regex.Match(input);\n if (!match.Success)\n {\n Log.SetLog(Session['userID'], logMessage, date, ""FAIL"", threatLevel);\n Log.count(1);\n input = ""Error"";\n }\n //We return the userinput encoded\n return HttpUtility.HtmlEncode(input);\n }\n }\n }"
Give me some sample code of Secure Session Cookies in asp ?,"Secure Session Cookies\n\n\n Example:\n\n \n /*\n Whenever a cookie is sent over a secured connection, the cookie should be set\n with the secure flag, in order to guarantee the integrity of the data it contains.\n\n in the <system.web> element, add the following element:\n\n <httpCookies requireSSL=""true"" />\n\n whenever you have a <forms> element in your system.web block, this setting will \n override the setting in httpCookies, changing it's value back to false.\n\n In that case, you need to add the requireSSL=""true"" attribute to the forms element as well.\n */\n \n <system.web>\n <authentication mode=""Forms"">\n <forms requireSSL=""true""> < secure flag\n /* forms content */\n </forms>\n </authentication>\n </system.web>\n \n \n //Or programmatically\n //C Code:\n \n HttpCookie myCookie = new HttpCookie(""AuthToken"", guid);\n HttpContext.Current.Response.Cookies.Add(myCookie);\n myCookie.Secure = true;\n\n\n\n \n"
